"Iteration","Dst","Src","Priority","Number","Percentage","run","method","users","speed"
"395",1,14,1,1,4,1,"6","it",12,"0"
"396",1,15,1,1,4,1,"6","it",12,"0"
"397",1,16,1,0,0,0.775,"6","ahp",12,"0"
"398",1,21,1,0.3,2,0.825,"6","ahp",12,"0"
"399",1,22,1,1,4,1,"6","ahp",12,"0"
"400",1,23,1,1,4,1,"6","ahp",12,"0"
"401",1,7,1,0.3,2,0.825,"6","ahp",12,"0"
"402",1,24,5,1,4,1,"6","ahp",12,"0"
"403",1,25,5,1,4,1,"6","ahp",12,"0"
"404",1,9,3,0.4,2,0.988,"6","ahp",12,"0"
"405",1,11,3,0.4,2,0.988,"6","ahp",12,"0"
"406",1,30,1,0.3,2,0.825,"6","ahp",12,"0"
"407",1,14,1,1,4,1,"6","ahp",12,"0"
"408",1,15,1,1,4,1,"6","ahp",12,"0"
"409",1,16,2,1,4,1,"7","it",12,"0"
"410",1,17,0,1,4,1,"7","it",12,"0"
"411",1,34,5,1,4,1,"7","it",12,"0"
"412",1,35,0,0.3,2,0.825,"7","it",12,"0"
"413",1,21,0,0.3,2,0.825,"7","it",12,"0"
"414",1,22,2,1,4,1,"7","it",12,"0"
"415",1,10,0,1,4,1,"7","it",12,"0"
"416",1,26,2,0.3,2,0.825,"7","it",12,"0"
"417",1,27,2,1,4,1,"7","it",12,"0"
"418",1,11,5,0.3,2,0.825,"7","it",12,"0"
"419",1,28,2,1,4,1,"7","it",12,"0"
"420",1,12,1,0.3,2,0.825,"7","it",12,"0"
"421",1,16,2,1,4,1,"7","ahp",12,"0"
"422",1,17,1,0,0,0.735,"7","ahp",12,"0"
"423",1,34,2,1,4,1,"7","ahp",12,"0"
"424",1,35,2,0.3,2,0.825,"7","ahp",12,"0"
"425",1,21,1,0.3,2,0.825,"7","ahp",12,"0"
"426",1,22,2,1,4,1,"7","ahp",12,"0"
"427",1,10,1,0.3,2,0.825,"7","ahp",12,"0"
"428",1,26,1,0.2,1,0.802778,"7","ahp",12,"0"
"429",1,27,2,1,4,1,"7","ahp",12,"0"
"430",1,11,1,0.3,2,0.825,"7","ahp",12,"0"
"431",1,28,1,0.3,2,0.825,"7","ahp",12,"0"
"432",1,12,1,0,0,0.675,"7","ahp",12,"0"
"433",1,32,5,1,4,1,"8","it",12,"0"
"434",1,18,5,0.3,2,0.825,"8","it",12,"0"
"435",1,35,2,1,4,1,"8","it",12,"0"
"436",1,20,5,0.3,2,0.825,"8","it",12,"0"
"437",1,21,0,1,4,1,"8","it",12,"0"
"438",1,7,2,1,4,1,"8","it",12,"0"
"439",1,24,2,1,4,1,"8","it",12,"0"
"440",1,9,3,0.4,2,0.988,"8","it",12,"0"
"441",1,25,1,0.3,2,0.825,"8","it",12,"0"
"442",1,10,5,1,4,1,"8","it",12,"0"
"443",1,11,1,1,4,1,"8","it",12,"0"
"444",1,28,5,1,4,1,"8","it",12,"0"
"445",1,32,5,1,4,1,"8","ahp",12,"0"
"446",1,18,1,0.3,2,0.825,"8","ahp",12,"0"
"447",1,35,2,1,4,1,"8","ahp",12,"0"
"448",1,20,1,0,0,0.675,"8","ahp",12,"0"
"449",1,21,0,1,4,1,"8","ahp",12,"0"
"450",1,7,2,1,4,1,"8","ahp",12,"0"
"451",1,24,1,0.3,2,0.825,"8","ahp",12,"0"
"452",1,9,3,0.4,2,0.988,"8","ahp",12,"0"
"453",1,25,1,0.3,2,0.825,"8","ahp",12,"0"
"454",1,10,2,1,4,1,"8","ahp",12,"0"
"455",1,11,1,0.7,2,0.95526,"8","ahp",12,"0"
"456",1,28,1,0,0,0.675,"8","ahp",12,"0"
"457",1,17,0,1,4,1,"9","it",12,"0"
"458",1,35,5,1,4,1,"9","it",12,"0"
"459",1,19,2,1,4,1,"9","it",12,"0"
"460",1,21,5,1,4,1,"9","it",12,"0"
"461",1,8,2,0.3,2,0.825,"9","it",12,"0"
"462",1,24,0,1,4,1,"9","it",12,"0"
"463",1,25,5,0.3,2,0.825,"9","it",12,"0"
"464",1,26,5,1,4,1,"9","it",12,"0"
