"Iteration","Dst","Src","Score","method","scoretype"
"1922",1,33,5,0.157994,"it","ahp"
"1923",1,32,0,0.106987,"it","ahp"
"1924",1,23,5,1,"it","it"
"1925",1,21,5,1,"it","it"
"1926",1,11,5,1,"it","it"
"1927",1,15,1,1,"it","it"
"1928",1,24,5,1,"it","it"
"1929",1,30,1,0.825,"it","it"
"1930",1,7,1,0.825,"it","it"
"1931",1,25,5,1,"it","it"
"1932",1,16,0,0.825,"it","it"
"1933",1,14,0,1,"it","it"
"1934",1,9,5,0.973529,"it","it"
"1935",1,28,5,0.85,"it","it"
"1936",1,10,0,0.825,"it","it"
"1937",1,19,0,1,"it","it"
"1938",1,18,3,0.813,"it","it"
"1939",1,13,5,1,"it","it"
"1940",1,35,2,0.825,"it","it"
"1941",1,31,1,0.960958,"it","it"
"1942",1,27,5,0.825,"it","it"
"1943",1,17,5,0.911765,"it","it"
"1944",1,34,1,1,"it","it"
"1945",1,6,0,0.85,"it","it"
"1946",1,29,3,0.813,"it","it"
"1947",1,20,0,0.85,"it","it"
"1948",1,26,5,0.85,"it","it"
"1949",1,12,0,0.85,"it","it"
"1950",1,8,1,1,"it","it"
"1951",1,33,5,0.85,"it","it"
"1952",1,32,0,0.85,"it","it"
"1953",1,21,1,0.300463,"ahp","ahp"
"1954",1,10,1,0.218889,"ahp","ahp"
"1955",1,26,1,0.227623,"ahp","ahp"
"1956",1,16,2,0.257264,"ahp","ahp"
"1957",1,22,2,0.25709,"ahp","ahp"
"1958",1,34,2,0.26992,"ahp","ahp"
"1959",1,11,1,0.23824,"ahp","ahp"
"1960",1,28,1,0.282498,"ahp","ahp"
"1961",1,17,1,0.210441,"ahp","ahp"
"1962",1,12,1,0.231111,"ahp","ahp"
"1963",1,35,2,0.26933,"ahp","ahp"
"1964",1,6,2,0.309236,"ahp","ahp"
"1965",1,30,3,0.23574,"ahp","ahp"
"1966",1,18,1,0.265126,"ahp","ahp"
"1967",1,8,1,0.20804,"ahp","ahp"
"1968",1,13,2,0.305311,"ahp","ahp"
"1969",1,29,1,0.21017,"ahp","ahp"
"1970",1,20,2,0.351493,"ahp","ahp"
"1971",1,7,3,0.244579,"ahp","ahp"
"1972",1,32,2,0.284509,"ahp","ahp"
"1973",1,31,1,0.301438,"ahp","ahp"
"1974",1,23,5,0.241666,"ahp","ahp"
"1975",1,9,3,0.243749,"ahp","ahp"
"1976",1,33,3,0.257129,"ahp","ahp"
"1977",1,25,3,0.244716,"ahp","ahp"
"1978",1,15,1,0.221052,"ahp","ahp"
"1979",1,14,2,0.257264,"ahp","ahp"
"1980",1,24,5,0.331585,"ahp","ahp"
"1981",1,19,2,0.28301,"ahp","ahp"
"1982",1,21,1,0.825,"ahp","it"
"1983",1,10,1,0.825,"ahp","it"
"1984",1,26,1,0.802778,"ahp","it"
"1985",1,16,2,1,"ahp","it"
"1986",1,22,2,1,"ahp","it"
"1987",1,34,2,1,"ahp","it"
"1988",1,11,1,0.825,"ahp","it"
"1989",1,28,1,0.825,"ahp","it"
"1990",1,17,1,0.735,"ahp","it"
"1991",1,12,1,0.675,"ahp","it"
"1992",1,35,2,0.825,"ahp","it"
"1993",1,6,2,1,"ahp","it"
"1994",1,30,3,0.988,"ahp","it"
"1995",1,18,1,0.705856,"ahp","it"
"1996",1,8,1,0.675,"ahp","it"
"1997",1,13,2,1,"ahp","it"
"1998",1,29,1,0.675,"ahp","it"
"1999",1,20,2,0.883764,"ahp","it"
"2000",1,7,3,0.909164,"ahp","it"
"2001",1,32,2,0.85,"ahp","it"
"2002",1,31,1,0.675,"ahp","it"
"2003",1,23,5,0.729545,"ahp","it"
"2004",1,9,3,0.988,"ahp","it"
"2005",1,33,3,0.988,"ahp","it"
"2006",1,25,3,0.866836,"ahp","it"
"2007",1,15,1,0.675,"ahp","it"
"2008",1,14,2,0.85,"ahp","it"
"2009",1,24,5,1,"ahp","it"
"2010",1,19,2,0.85,"ahp","it"
"2011",1,21,1,0.300463,"it","ahp"
"2012",1,10,0,0.193088,"it","ahp"
"2013",1,26,5,0.199989,"it","ahp"
"2014",1,16,5,0.250256,"it","ahp"
"2015",1,22,5,0.254465,"it","ahp"
"2016",1,34,2,0.26992,"it","ahp"
"2017",1,11,5,0.185241,"it","ahp"
"2018",1,28,2,0.21409,"it","ahp"
"2019",1,17,0,0.164377,"it","ahp"
"2020",1,12,1,0.279405,"it","ahp"
"2021",1,35,5,0.150814,"it","ahp"
"2022",1,6,2,0.274104,"it","ahp"
"2023",1,30,0,0.177285,"it","ahp"
"2024",1,18,5,0.144939,"it","ahp"
"2025",1,8,0,0.143734,"it","ahp"
"2026",1,13,5,0.308107,"it","ahp"
"2027",1,29,0,0.146353,"it","ahp"
"2028",1,20,2,0.294076,"it","ahp"
"2029",1,7,0,0.178595,"it","ahp"
"2030",1,32,5,0.183953,"it","ahp"
"2031",1,31,0,0.143478,"it","ahp"
"2032",1,23,1,0.278707,"it","ahp"
"2033",1,9,0,0.17375,"it","ahp"
"2034",1,33,0,0.209473,"it","ahp"
"2035",1,25,0,0.175241,"it","ahp"
"2036",1,15,0,0.194224,"it","ahp"
"2037",1,14,2,0.257264,"it","ahp"
"2038",1,24,5,0.331585,"it","ahp"
"2039",1,19,2,0.261957,"it","ahp"
"2040",1,21,1,0.825,"it","it"
"2041",1,10,0,1,"it","it"
"2042",1,26,5,0.825,"it","it"
"2043",1,16,5,1,"it","it"
"2044",1,22,5,1,"it","it"
"2045",1,34,2,1,"it","it"
"2046",1,11,5,0.825,"it","it"
"2047",1,28,2,1,"it","it"
"2048",1,17,0,1,"it","it"
"2049",1,12,1,0.825,"it","it"
"2050",1,35,5,0.825,"it","it"
"2051",1,6,2,1,"it","it"
"2052",1,30,0,0.95,"it","it"
"2053",1,18,5,0.883245,"it","it"
"2054",1,8,0,0.85,"it","it"
"2055",1,13,5,0.904545,"it","it"
"2056",1,29,0,0.85,"it","it"
"2057",1,20,2,0.85,"it","it"
"2058",1,7,0,0.85,"it","it"
"2059",1,32,5,0.85,"it","it"
"2060",1,31,0,0.825,"it","it"
"2061",1,23,1,0.729784,"it","it"
"2062",1,9,0,0.85,"it","it"
"2063",1,33,0,1,"it","it"
"2064",1,25,0,0.85,"it","it"
"2065",1,15,0,0.85,"it","it"
"2066",1,14,2,0.85,"it","it"
"2067",1,24,5,1,"it","it"
"2068",1,19,2,0.85,"it","it"
"2069",1,9,3,0.282657,"ahp","ahp"
"2070",1,24,1,0.259161,"ahp","ahp"
"2071",1,35,2,0.250075,"ahp","ahp"
"2072",1,32,5,0.245772,"ahp","ahp"
"2073",1,25,1,0.274699,"ahp","ahp"
"2074",1,11,1,0.266624,"ahp","ahp"
"2075",1,10,2,0.229816,"ahp","ahp"
"2076",1,28,1,0.220068,"ahp","ahp"
"2077",1,21,0,0.31177,"ahp","ahp"
"2078",1,7,2,0.275549,"ahp","ahp"
"2079",1,20,1,0.253959,"ahp","ahp"
"2080",1,8,2,0.282588,"ahp","ahp"
"2081",1,26,1,0.220068,"ahp","ahp"
"2082",1,16,1,0.268282,"ahp","ahp"
"2083",1,14,5,0.255709,"ahp","ahp"
"2084",1,27,5,0.231913,"ahp","ahp"
"2085",1,6,2,0.267054,"ahp","ahp"
"2086",1,13,1,0.211716,"ahp","ahp"
"2087",1,30,5,0.231919,"ahp","ahp"
"2088",1,15,2,0.2578,"ahp","ahp"
"2089",1,29,2,0.289282,"ahp","ahp"
"2090",1,23,5,0.22759,"ahp","ahp"
"2091",1,17,2,0.282147,"ahp","ahp"
"2092",1,12,2,0.221852,"ahp","ahp"
"2093",1,19,1,0.254703,"ahp","ahp"
"2094",1,34,1,0.239272,"ahp","ahp"
"2095",1,31,1,0.211495,"ahp","ahp"
"2096",1,33,3,0.238766,"ahp","ahp"
"2097",1,22,1,0.213405,"ahp","ahp"
"2098",1,9,3,0.988,"ahp","it"
"2099",1,24,1,0.825,"ahp","it"
"2100",1,35,2,1,"ahp","it"
"2101",1,32,5,1,"ahp","it"
"2102",1,25,1,0.825,"ahp","it"
"2103",1,11,1,0.95526,"ahp","it"
"2104",1,10,2,1,"ahp","it"
"2105",1,28,1,0.675,"ahp","it"
"2106",1,21,0,1,"ahp","it"
"2107",1,7,2,1,"ahp","it"
"2108",1,20,1,0.675,"ahp","it"
"2109",1,8,2,1,"ahp","it"
"2110",1,26,1,0.675,"ahp","it"
"2111",1,16,1,0.675,"ahp","it"
"2112",1,14,5,1,"ahp","it"
"2113",1,27,5,0.877273,"ahp","it"
"2114",1,6,2,1,"ahp","it"
"2115",1,13,1,0.675,"ahp","it"
"2116",1,30,5,0.85,"ahp","it"
"2117",1,15,2,1,"ahp","it"
"2118",1,29,2,1,"ahp","it"
"2119",1,23,5,0.85,"ahp","it"
"2120",1,17,2,1,"ahp","it"
"2121",1,12,2,1,"ahp","it"
"2122",1,19,1,0.675,"ahp","it"
"2123",1,34,1,0.675,"ahp","it"
"2124",1,31,1,0.675,"ahp","it"
"2125",1,33,3,0.813,"ahp","it"
"2126",1,22,1,0.675,"ahp","it"
"2127",1,9,3,0.285782,"it","ahp"
"2128",1,24,2,0.239399,"it","ahp"
"2129",1,35,5,0.178562,"it","ahp"
"2130",1,32,5,0.248897,"it","ahp"
"2131",1,25,1,0.277824,"it","ahp"
"2132",1,11,0,0.260953,"it","ahp"
"2133",1,10,2,0.225468,"it","ahp"
"2134",1,28,2,0.205963,"it","ahp"
"2135",1,21,1,0.30295,"it","ahp"
"2136",1,7,2,0.274326,"it","ahp"
"2137",1,20,5,0.134622,"it","ahp"
"2138",1,8,2,0.279204,"it","ahp"
"2139",1,26,2,0.192229,"it","ahp"
"2140",1,16,5,0.137742,"it","ahp"
"2141",1,14,5,0.227154,"it","ahp"
"2142",1,27,5,0.225261,"it","ahp"
"2143",1,6,5,0.131289,"it","ahp"
"2144",1,13,3,0.158796,"it","ahp"
"2145",1,30,5,0.228911,"it","ahp"
"2146",1,15,2,0.226188,"it","ahp"
"2147",1,29,2,0.306408,"it","ahp"
"2148",1,23,5,0.224581,"it","ahp"
"2149",1,17,2,0.280843,"it","ahp"
"2150",1,12,2,0.215095,"it","ahp"
"2151",1,19,0,0.190876,"it","ahp"
"2152",1,34,2,0.217339,"it","ahp"
"2153",1,31,3,0.152986,"it","ahp"
"2154",1,33,1,0.28186,"it","ahp"
"2155",1,22,2,0.207286,"it","ahp"
"2156",1,9,3,0.988,"it","it"
"2157",1,24,2,1,"it","it"
"2158",1,35,5,1,"it","it"
"2159",1,32,5,1,"it","it"
"2160",1,25,1,0.825,"it","it"
"2161",1,11,0,1,"it","it"
"2162",1,10,2,1,"it","it"
"2163",1,28,2,1,"it","it"
"2164",1,21,1,1,"it","it"
"2165",1,7,2,1,"it","it"
"2166",1,20,5,0.825,"it","it"
"2167",1,8,2,1,"it","it"
"2168",1,26,2,0.953846,"it","it"
"2169",1,16,5,0.825,"it","it"
"2170",1,14,5,0.912775,"it","it"
"2171",1,27,5,0.85,"it","it"
"2172",1,6,5,0.85,"it","it"
"2173",1,13,3,0.813,"it","it"
"2174",1,30,5,0.85,"it","it"
"2175",1,15,2,0.85,"it","it"
"2176",1,29,2,1,"it","it"
"2177",1,23,5,0.85,"it","it"
"2178",1,17,2,1,"it","it"
"2179",1,12,2,1,"it","it"
"2180",1,19,0,0.825,"it","it"
"2181",1,34,2,0.85,"it","it"
"2182",1,31,3,0.813,"it","it"
"2183",1,33,1,0.78026,"it","it"
"2184",1,22,2,0.85,"it","it"
"2185",1,29,1,0.257293,"ahp","ahp"
"2186",1,26,1,0.261403,"ahp","ahp"
"2187",1,17,0,0.289956,"ahp","ahp"
"2188",1,27,1,0.220129,"ahp","ahp"
"2189",1,8,2,0.270661,"ahp","ahp"
"2190",1,21,4,0.278818,"ahp","ahp"
"2191",1,24,0,0.255343,"ahp","ahp"
"2192",1,35,5,0.241069,"ahp","ahp"
"2193",1,15,0,0.335076,"ahp","ahp"
"2194",1,19,2,0.343575,"ahp","ahp"
"2195",1,10,4,0.288034,"ahp","ahp"
"2196",1,7,2,0.209074,"ahp","ahp"
"2197",1,31,4,0.225531,"ahp","ahp"
"2198",1,18,2,0.371137,"ahp","ahp"
"2199",1,28,2,0.2479,"ahp","ahp"
"2200",1,6,1,0.288562,"ahp","ahp"
"2201",1,12,2,0.371137,"ahp","ahp"
"2202",1,11,0,0.303577,"ahp","ahp"
"2203",1,34,4,0.288999,"ahp","ahp"
"2204",1,9,1,0.227039,"ahp","ahp"
"2205",1,22,2,0.376154,"ahp","ahp"
"2206",1,32,0,0.26881,"ahp","ahp"
"2207",1,16,1,0.285796,"ahp","ahp"
"2208",1,30,0,0.264488,"ahp","ahp"
"2209",1,14,1,0.223884,"ahp","ahp"
"2210",1,33,0,0.257638,"ahp","ahp"
"2211",1,20,4,0.249603,"ahp","ahp"
"2212",1,23,2,0.230309,"ahp","ahp"
"2213",1,29,1,0.825,"ahp","it"
"2214",1,26,1,0.825,"ahp","it"
"2215",1,17,0,1,"ahp","it"
"2216",1,27,1,0.825,"ahp","it"
"2217",1,8,2,0.825,"ahp","it"
"2218",1,21,4,0.934,"ahp","it"
"2219",1,24,0,1,"ahp","it"
"2220",1,35,5,1,"ahp","it"
"2221",1,15,0,1,"ahp","it"
"2222",1,19,2,1,"ahp","it"
"2223",1,10,4,0.934,"ahp","it"
"2224",1,7,2,0.825,"ahp","it"
"2225",1,31,4,0.925563,"ahp","it"
"2226",1,18,2,1,"ahp","it"
"2227",1,28,2,0.825,"ahp","it"
"2228",1,6,1,0.825,"ahp","it"
"2229",1,12,2,1,"ahp","it"
"2230",1,11,0,0.995735,"ahp","it"
"2231",1,34,4,0.934,"ahp","it"
"2232",1,9,1,0.714713,"ahp","it"
"2233",1,22,2,1,"ahp","it"
"2234",1,32,0,0.85,"ahp","it"
"2235",1,16,1,0.675,"ahp","it"
"2236",1,30,0,0.85,"ahp","it"
"2237",1,14,1,0.675,"ahp","it"
"2238",1,33,0,0.85,"ahp","it"
"2239",1,20,4,0.784,"ahp","it"
"2240",1,23,2,0.704417,"ahp","it"
"2241",1,29,0,0.237924,"it","ahp"
"2242",1,26,5,0.224533,"it","ahp"
"2243",1,17,0,0.293081,"it","ahp"
"2244",1,27,5,0.106295,"it","ahp"
"2245",1,8,2,0.264286,"it","ahp"
"2246",1,21,5,0.163402,"it","ahp"
"2247",1,24,0,0.258468,"it","ahp"
"2248",1,35,5,0.224402,"it","ahp"
"2249",1,15,0,0.338201,"it","ahp"
"2250",1,19,2,0.3372,"it","ahp"
"2251",1,10,5,0.203731,"it","ahp"
"2252",1,7,5,0.182402,"it","ahp"
"2253",1,31,4,0.212106,"it","ahp"
"2254",1,18,2,0.371137,"it","ahp"
"2255",1,28,2,0.2479,"it","ahp"
"2256",1,6,0,0.222442,"it","ahp"
"2257",1,12,2,0.383113,"it","ahp"
"2258",1,11,0,0.249651,"it","ahp"
"2259",1,34,5,0.182025,"it","ahp"
"2260",1,9,5,0.132706,"it","ahp"
"2261",1,22,2,0.383533,"it","ahp"
"2262",1,32,0,0.250628,"it","ahp"
"2263",1,16,1,0.320082,"it","ahp"
"2264",1,30,0,0.258736,"it","ahp"
"2265",1,14,3,0.221364,"it","ahp"
"2266",1,33,0,0.251886,"it","ahp"
"2267",1,20,4,0.249603,"it","ahp"
"2268",1,23,2,0.286793,"it","ahp"
"2269",1,29,0,1,"it","it"
"2270",1,26,5,1,"it","it"
"2271",1,17,0,1,"it","it"
"2272",1,27,5,0.825,"it","it"
"2273",1,8,2,0.825,"it","it"
"2274",1,21,5,1,"it","it"
"2275",1,24,0,1,"it","it"
"2276",1,35,5,1,"it","it"
"2277",1,15,0,1,"it","it"
"2278",1,19,2,1,"it","it"
"2279",1,10,5,1,"it","it"
"2280",1,7,5,1,"it","it"
"2281",1,31,4,0.895646,"it","it"
"2282",1,18,2,1,"it","it"
"2283",1,28,2,0.825,"it","it"
"2284",1,6,0,1,"it","it"
"2285",1,12,2,1,"it","it"
"2286",1,11,0,0.875652,"it","it"
"2287",1,34,5,1,"it","it"
"2288",1,9,5,0.825,"it","it"
"2289",1,22,2,1,"it","it"
"2290",1,32,0,0.85,"it","it"
"2291",1,16,1,0.825,"it","it"
"2292",1,30,0,0.85,"it","it"
"2293",1,14,3,0.813,"it","it"
"2294",1,33,0,0.85,"it","it"
"2295",1,20,4,0.784,"it","it"
"2296",1,23,2,0.825,"it","it"
